date,z_open,z_high,z_low,z_close,z_volume
1993-01-08,100.14833534287969,100.18470298705057,100.13173745147066,100.17272679600386,14.873529992524126
1993-01-11,100.16870217786776,100.20629315180658,100.16466176833076,100.2024020963136,14.71204950124994
1993-01-12,100.18072602937109,100.19653663539773,100.16060462617168,100.16060462617168,14.95574899773205
1993-01-13,100.16060431121099,100.2004502197582,100.15653098582335,100.19260704229717,14.397076245986604
1993-01-14,100.20045017360434,100.21979313644748,100.1965362742832,100.2159543601403,15.03170852948265
1993-01-15,100.15244087143043,100.17272554260194,100.13591156947922,100.14006957962788,15.913414613703257
1993-01-18,100.12754345426247,100.13591170393299,100.10201015225731,100.12754345426247,14.915108693858611
1993-01-19,100.13173665051409,100.14421082473926,100.12333323971771,100.13173665051409,14.712083362955068
1993-01-20,100.13173655051408,100.14006993207323,100.12754367225405,100.13591192192456,14.167057174482096
1993-01-21,100.13173655051408,100.14006993207323,100.11485851272673,100.13591192192456,14.325828652959324
1993-01-22,100.14007026820762,100.14007026820762,100.11910513974259,100.12754400838844,14.089357869925163
1993-01-25,100.1233331175187,100.14421070254026,100.1233331175187,100.13591189972557,14.4089865633878
1993-01-26,100.14421070254026,100.16870172254856,100.14421070254026,100.14833441972412,14.753533035580665
1993-01-27,100.1524416581082,100.16466176944299,100.11485894695916,100.14007036630566,14.521702287245015
1993-01-28,100.13591242296283,100.1400704331115,100.12333364075597,100.13382691647182,14.313519599099227
1993-01-29,100.14007048143083,100.1565317584849,100.11910535296579,100.12754422161164,14.682290406012969
1993-02-01,100.1233339176467,100.1565319870563,100.1233339176467,100.1565319870563,14.581617265753163
1993-02-02,100.14833474267358,100.1606048352654,100.14007023282369,100.14007023282369,14.332983837026871
1993-02-03,100.15244190379283,100.15244190379283,100.11059479385733,100.13591260184162,14.675374420119525
1993-02-04,100.13591293797602,100.14007094812469,100.11910581965964,100.1275446883055,14.437258402393928
1993-02-05,100.12333428677351,100.12754481930986,100.07137454784281,100.08899614919262,15.005550347067915
1993-02-08,100.08462021707061,100.09335389703936,100.05795196998845,100.07580958738845,14.739238366101524
1993-02-09,100.08462005003763,100.09117745058379,100.07580942035547,100.08242465947419,14.573923339025518
1993-02-10,100.08462027425284,100.08899664885264,100.04890219165077,100.06244641675853,14.690715510530026
1993-02-11,100.06244617639568,100.07137480713999,100.04890195128793,100.05117209982247,14.225223962601596
1993-02-12,100.05112671596201,100.06017655148193,100.02813719773731,100.03046007915346,14.717217460893453
1993-02-16,100.02347548887674,100.02347548887674,99.98537564264447,100.0140857485269,15.109293170017468
1993-02-17,100.01879121265007,100.0327774546248,99.99503712664196,100.03045995648445,14.61918339186225
1993-02-18,100.05112691602022,100.05566207118561,100.02347538468972,100.05112691602022,14.747114245783298
1993-02-19,100.05566207118561,100.06017675154014,100.04657109948437,100.05112691602022,14.279264070861698
1993-02-22,100.05112718812903,100.06914569363171,100.04657137159317,100.05339733666356,13.692910061957232
1993-02-23,100.05112720425807,100.05566235942345,100.03277806558987,100.03739701144616,14.366988753899363
1993-02-24,99.99743843341025,100.0304603017152,99.99743843341025,100.02580913053947,14.76784619622078
1993-02-25,100.01879153733287,100.04657110143995,100.01879153733287,100.04657110143995,14.214228286955178
1993-02-26,100.03739721101284,100.03739721101284,99.9998341094372,100.0140861321444,14.803469459521741
1993-03-01,100.01408615092375,100.02347589127359,100.0093580097278,100.01879204196116,13.880399955037683
1993-03-02,100.01408581451815,100.04199460263524,100.01408581451815,100.03739689338661,14.105118774209517
1993-03-03,100.03277750817095,100.05112664683915,100.0187912661962,100.04428511502243,14.409932935524001
1993-03-04,100.04199417463951,100.05566181336818,100.02347512687227,100.05112665820278,14.34334844900216
1993-03-05,100.04657084166692,100.06467088331054,100.04657084166692,100.05112665820278,13.814860346622687
1993-03-08,100.05112692368947,100.08244939481851,100.05112692368947,100.0780343766094,14.27426679678865
1993-03-09,100.07803459687369,100.0955789065246,100.07803459687369,100.08244961508281,14.141787426570309
1993-03-10,100.08244961508281,100.09122160115564,100.06914564945644,100.08244961508281,13.985402688485824
1993-03-11,100.08684558259974,100.09122195719954,100.07360035584972,100.0846501920363,14.073291257003707
1993-03-12,100.0824499822378,100.0824499822378,100.06017734662869,100.07360036696083,13.940481917823195
1993-03-15,100.06914568766402,100.09122163936323,100.05792222529418,100.08684526476343,14.02055042196612
1993-03-16,100.09122156856677,100.09991727553431,100.0780345642848,100.0780345642848,13.7176760948359
1993-03-17,100.0780348545342,100.08684548421635,100.05112740161428,100.05339755014882,14.270164480928855
1993-03-18,100.05112726858674,100.06242682384068,100.04199478502348,100.04199478502348,13.764277261776796
1993-03-19,100.05112774300524,100.05566289817062,100.02347621167472,100.02813822478053,14.17311996515619
1993-03-22,100.02347654031317,100.03046143483512,100.00935865876738,100.01879269100074,14.206317423708118
1993-03-23,100.01879235924713,100.03277860122188,100.00698584666014,100.00935832701377,13.730111698351221
1993-03-24,100.00935798747884,100.03739720754322,100.00460738472023,100.02813788213042,14.06198384235082
1993-03-25,100.02813822459612,100.04657192628495,100.02347621149032,100.04657192628495,14.240687439568335
1993-03-26,100.04657219389055,100.04657219389055,100.00460799479153,100.01879262978349,14.122503224919244
1993-03-29,99.99983421603875,100.0046074947914,99.97070594311572,99.97561995791816,14.666178874833406
1993-03-30,99.97806813094434,99.99983440742629,99.96080506352055,99.99983440742629,14.674883788153288
1993-03-31,100.00460775414011,100.0093583568987,99.98051020256105,99.98537639221222,14.50607189811879
1993-04-01,99.98050983541123,99.99503793597412,99.97561985011703,99.99021864953818,13.783506859397958
1993-04-02,99.9657675187613,99.9805098004985,99.94576685205463,99.95831406810672,14.635197874164962
1993-04-05,99.95581695290811,99.96576728376127,99.9457666170546,99.95581695290811,14.104400650465932
1993-04-06,99.95581695290811,99.96080449441914,99.93049914492381,99.93049914492381,14.224899291908772
1993-04-07,99.93561382479841,99.97070514460968,99.92535732463122,99.9657668629691,14.191547541958803
1993-04-08,99.95581702457812,99.9657673554313,99.9356143172606,99.95080448275458,14.19483016521754
1993-04-12,99.94576656372462,99.9756195268743,99.94576656372462,99.95581689957811,13.632612434987978
1993-04-13,99.96576723043128,99.98050951216848,99.92018972193496,99.92535769209341,14.202171979668627
1993-04-14,99.92019008090926,99.93049945056812,99.90715208657113,99.93049945056812,14.234847012558056
1993-04-15,99.92019031900448,99.92019031900448,99.88860874695418,99.89924714515922,14.56119895393433
1993-04-16,99.92535876189007,99.9305001613905,99.90188962734922,99.91759675655459,15.638914516952386
1993-04-19,99.92535855570449,99.9457674273357,99.92019058554604,99.92535855570449,14.527135959769993
1993-04-20,99.9305001152049,99.96080546470021,99.92019074554602,99.95581792318919,14.57933705383172
1993-04-21,99.96080546470021,99.97070653568294,99.94070428537913,99.9482896567684,14.422510896807161
1993-04-22,99.94070460787908,99.9657685765423,99.93561553837161,99.95581824568913,14.158756941014977
1993-04-23,99.95080570386558,99.96080578720017,99.93050043770484,99.94070460787908,13.997531236165472
1993-04-26,99.94070475073622,99.95080584672272,99.92535918106155,99.93561568122874,13.73154290777137
1993-04-27,99.93050038155698,99.9608057310523,99.93050038155698,99.9608057310523,13.963573602828092
1993-04-28,99.95080558932356,99.99503884430038,99.95080558932356,99.98294679853535,14.207044408501522
1993-04-29,99.98537738905357,99.99022001352935,99.9583154670106,99.97070719930578,13.51110407564008
1993-04-30,99.97070698467161,100.00460853634729,99.97070698467161,99.98051098476823,13.984482571456315
1993-05-03,99.98051086428629,99.9950389648492,99.9756208789921,99.99263222481864,13.276643763105131
1993-05-04,99.99983546498149,100.03739856655714,99.995039292718,100.02113804568536,14.2480063562361
1993-05-05,100.01408721016573,100.06017831736598,100.01408721016573,100.0419959982828,14.632034875754378
1993-05-06,100.04199631309756,100.04657298012498,100.02347726533033,100.03277965799263,13.3738377928866
1993-05-07,100.02347737491937,100.04657308971402,100.02347737491937,100.04657308971402,13.503426497353416
1993-05-10,100.05112869715894,100.0669125648602,100.05112869715894,100.05112869715894,14.024920229823842
1993-05-11,100.05112860541581,100.05566376058121,100.03277946674761,100.04199612185255,14.163556983071292
1993-05-12,100.03739818725178,100.04657256352782,100.01408710838334,100.01879299942074,13.75490881088621
1993-05-13,100.02347730819253,100.0646730646308,100.02347730819253,100.06017867504295,14.982942503118483
1993-05-14,100.05566399468843,100.06914734502571,100.05112883952303,100.06017867504295,13.888624393270529
1993-05-17,100.06017916831637,100.06914783829913,100.05112933279645,100.06467355790421,13.344343051676343
1993-05-18,100.06017947462263,100.07360249495477,100.05112963910271,100.06017947462263,14.195447237618616
1993-05-19,100.04657427671522,100.09558185582192,100.04199760968781,100.09122455045296,14.25137101151801
1993-05-20,100.09122467385721,100.12133447532858,100.09122467385721,100.11708818444713,14.771220444839287
1993-05-21,100.11708777140356,100.1234504651914,100.0824522747408,100.0955815661826,14.106574405762464
1993-05-24,100.0824523615087,100.11708785817146,100.0824523615087,100.097753206464,14.111739501632794
1993-05-25,100.08245233490116,100.09558162634295,100.06467408887987,100.07582247636249,14.296157965691597
1993-05-26,100.06914813117953,100.09991978984628,100.05792466880968,100.09991978984628,13.89954743217014
1993-05-27,100.09991979419411,100.11282319903002,100.09122408722655,100.0955813925955,14.383465761821192
1993-05-28,100.08896511614401,100.09769879611277,100.075719889394,100.08236443211267,14.313313554203198
1993-06-01,100.0801549667249,100.10203767797441,100.0801549667249,100.08896559640706,14.005170952821935
1993-06-02,100.08456998493402,100.11065842101831,100.07126601930766,100.08896559640706,14.39975205729753
1993-06-03,100.08896550771526,100.09334188231506,100.07126593061585,100.07794003770356,14.15458440745403
1993-06-04,100.06679117641673,100.07571980716102,100.0441144677457,100.05097163747183,14.463006916459697
1993-06-07,100.04411429779493,100.04869096482236,99.9654086163926,99.97282521404763,15.276525953276947
1993-06-08,99.93261832387252,99.95793613185681,99.91711413733655,99.9478857960033,15.534314314010112
1993-06-09,99.85257517552093,99.86636849765326,99.83010231966885,99.83576805720453,16.176379464631584
1993-06-10,99.81867390474407,99.8470044113703,99.80128216203221,99.84140215582163,15.457895119633138
1993-06-11,99.85257538784832,99.85811556822394,99.81579613634503,99.82440451088162,14.590503128082284
1993-06-14,99.83010253199626,99.84700434279887,99.81867383617265,99.84420713817781,14.618786219349158
1993-06-15,99.85811506822381,99.85811506822381,99.7806013882231,99.78358201636125,15.204350925258096
1993-06-16,99.78951637318276,99.81290925275748,99.77160544661623,99.78951637318276,14.969031398095664
1993-06-17,99.79541572561291,99.79541572561291,99.74721362379503,99.76556276246323,15.121646642232768
1993-06-18,99.77461220164162,99.78655264201353,99.72852109444135,99.7594833200453,14.840049232862764
1993-06-21,99.74721279843132,99.74721279843132,99.72221149622591,99.72537105651628,14.710746382767134
1993-06-22,99.75642941728248,99.78358040634842,99.72852062916539,99.76858762176228,14.917613746345548
1993-06-23,99.77761027639895,99.77761027639895,99.73479027921603,99.74721279921458,14.298577242762603
1993-06-24,99.7472126075978,99.77761008478217,99.73479008759924,99.77761008478217,14.505391911511794
1993-06-25,99.74412159002812,99.75336664817216,99.72221148039236,99.73479026259922,14.670984474554013
1993-06-28,99.74721278259779,99.74721278259779,99.70304156428465,99.73791038993546,14.966688414669804
1993-06-29,99.74102120658056,99.74102120658056,99.69656944400973,99.70947284884562,14.783669758781377
1993-06-30,99.70304243952788,99.72852152482886,99.69656992502226,99.7222123556356,14.401469998953532
1993-07-01,99.70947300091075,99.72852119588144,99.68349751450748,99.68349751450748,14.534226552503869
1993-07-02,99.69005501894975,99.70304221447655,99.67689693437224,99.69656969997094,14.354768524511796
1993-07-06,99.6900545288834,99.7094726147405,99.67025190158722,99.67689644430588,14.144719336568729
1993-07-07,99.67025147008027,99.68020180093345,99.63634991840459,99.64322279769236,14.52525621841045
1993-07-08,99.64322279769236,99.67025147008027,99.63634991840459,99.64322279769236,14.034968927328947
1993-07-09,99.65682813682291,99.66356216900427,99.64322248476714,99.65004844983754,14.155290888233594
1993-07-12,99.65004883141641,99.68678084068515,99.63634998705825,99.68349676548395,14.258909012463072
1993-07-13,99.70304120048309,99.70304120048309,99.65682835732795,99.6635623895093,14.163986884902878
1993-07-14,99.65004867034257,99.6702513776601,99.62246071382374,99.6635623895093,14.605690978462002
1993-07-15,99.66356286503365,99.67689639590313,99.60837644946636,99.6224611893481,14.9220281836198
1993-07-16,99.39581530748265,99.43452981966334,99.32305595320022,99.36009722488058,16.78171818719333
1993-07-19,99.37811553526127,99.40454879232944,99.28458947725045,99.28947946254465,15.792328114047873
1993-07-20,99.31357654900732,99.36914640016214,99.29434518707943,99.33710704641751,15.376436147627446
1993-07-21,99.30400690751496,99.3324448428355,99.28458882165786,99.31357635853111,15.235376774749422
1993-07-22,99.30400709619418,99.34174742417703,99.29434518528245,99.32305529116488,14.45293676166478
1993-07-23,99.34174738608179,99.36009652474999,99.30400705809895,99.3135765091151,14.553756813282437
1993-07-26,99.33244545853566,99.36009698986616,99.30400752321512,99.33710747164146,14.129848923479399
1993-07-27,99.33244595381855,99.36009748514905,99.31357746951417,99.32305621346872,14.391909292495374
1993-07-28,99.31357752532811,99.34174840229481,99.31357752532811,99.33710802273832,13.623068359815141
1993-07-29,99.34174792064333,99.36009705931151,99.33244552798101,99.35096457574825,13.900382815334702
1993-07-30,99.36009742868082,99.38700488160075,99.34174829001263,99.36914726420073,14.469031903320081
1993-08-02,99.38700485528496,99.42179097137037,99.37811590786771,99.39581548496712,14.478288217739188
1993-08-03,99.41320736561,99.4217911093014,99.4045493028669,99.41320736561,14.27500793936362
1993-08-04,99.42179067954923,99.46363778948474,99.41320693585784,99.45540729034822,14.593594297900983
1993-08-05,99.4718014984289,99.4718014984289,99.41320733416285,99.43030176752215,14.445341403546113
1993-08-06,99.42179065050372,99.45540726130271,99.42179065050372,99.42179065050372,13.936661250028294
1993-08-09,99.421790633697,99.45540724449599,99.41320689000561,99.43874019201077,14.183880745154253
1993-08-10,99.4303011216105,99.43873999025637,99.38700431585718,99.39581494553933,14.129388015716703
1993-08-11,99.3958146546302,99.3958146546302,99.34174743335993,99.36009657202813,14.218018631685817
1993-08-12,99.36009619466957,99.36914603018948,99.30400672801852,99.32305492298921,14.922484787949669
1993-08-13,99.32305505084308,99.36914615804335,99.31357630688854,99.35554050598758,14.033655235703238
1993-08-16,99.36445069211733,99.38246919762001,99.35531820855405,99.36445069211733,13.72997118794968
