model_id,arch_name,group,tuning_type,tuning_value,period_label,period_start,period_end,n_days,hit_ratio,strat_ann_return,strat_ann_vol,strat_sharpe,bh_ann_return,bh_ann_vol,bh_sharpe,strat_max_drawdown
long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.5172774869109947,0.22399117180801983,0.3129793993560628,0.7156738503200814,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.42257192736531535
long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_1,Unknown,tuning,dmodel,128.0,2017–2020,2017-01-01,2020-01-01,675,0.5140740740740741,-0.08124808977105602,0.30978604827980966,-0.2622716233420231,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.7713085771489547
long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_1,Unknown,tuning,dmodel,128.0,2020–2022,2020-01-01,2022-01-01,503,0.5248508946322068,0.5049562426293726,0.6982465224006006,0.7231775976388854,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.0968118280760428
long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_1,Unknown,tuning,dmodel,128.0,2022–Now,2022-01-01,,955,0.5026178010471204,-0.18270467519621453,0.3130859393249358,-0.5835607807560937,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-1.1835237192862196
long_term_forecast_WTI-log_Koopa_pl5_Koopa_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.4962962962962963,0.05192786330701379,0.30981109362741466,0.1676113747219889,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.5125217271993123
long_term_forecast_WTI-log_Koopa_pl5_Koopa_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.49105367793240556,-1.1689600381153413,0.695074642110365,-1.6817762687560858,0.10640320942263114,0.6989399356078115,0.15223512637048114,-2.761903372619431
long_term_forecast_WTI-log_Koopa_pl5_Koopa_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.47853403141361256,-0.06597655258959519,0.3132700384536132,-0.21060600916472427,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.8393221158648894
long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,Unknown,tuning,lr,0.0005,2017–2020,2017-01-01,2020-01-01,675,0.4740740740740741,-0.14873303295096527,0.3096864801476136,-0.48026970011758646,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.7007613480264584
long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,Unknown,tuning,lr,0.0005,2020–2022,2020-01-01,2022-01-01,503,0.5288270377733598,-0.1672019517521007,0.6988926174903488,-0.23923840024595716,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.154106718783074
long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,Unknown,tuning,lr,0.0005,2022–Now,2022-01-01,,955,0.4973821989528796,-0.18905758572302295,0.31307095596100487,-0.6038809481470117,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.8910928991893496
