rank,model_id,sharpe_ratio,direction_accuracy,ic,rank_ic,ic_decay,max_drawdown,total_return,annual_return,win_rate,profit_factor,num_trades,total_costs,buy_hold_return,excess_return,mse,rmse,mae,sortino_ratio,ic_first_half,ic_second_half,ic_mean,ic_std_approx,icir
3,long_term_forecast_WTI-log_Informer_pl5_Informer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,0.0041616203417754,0.5323019221753399,0.0343945330007557,0.0529097194447119,0.0201188177604955,0.9999710691411344,1.483472794307406,0.0217266868825933,0.5112687002137167,1.060506486977048,974,1.5930000000000004,-0.964742623554914,2.44821541786232,0.0007751514414428,0.0278415416498944,0.0167565470231986,0.004692888490984,0.0529031813556522,0.0327843635951566,0.0428437724754044,0.0100594088802478,3.873965863756402
13,long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_0,-0.6391234385509797,0.5170800187178287,0.0311887272650961,0.0346034291074062,-0.0210587190501594,0.9048329893177516,-0.9042247973979782,-0.2416547015476967,0.4176300578034682,0.8984971757857864,1219,2.8515,-0.4904042182644351,-0.4138205791335431,0.0007775568336197,0.027884706088101,0.0170153297666265,-0.846631066602253,0.0239320146444203,0.0449907336945797,0.0344613741695,0.010529359525079699,2.9890102823610043
1,long_term_forecast_WTI-log_Transformer_pl5_Transformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,0.0991688571938459,0.5327707454289733,0.0309118029138327,0.0553088186723807,0.0176949090814536,0.9999736382782344,11.67953764760063,0.061854204170314,0.5336706889840405,1.0811642039131235,76,0.1155,-0.964742623554914,12.644280271155544,0.0007800324005563,0.0279290601445231,0.0168649066548031,0.1106873663433425,0.0589309353239386,0.041236026242485,0.0500834807832118,0.008847454540726801,5.085931656356276
4,long_term_forecast_WTI-log_Informer_pl5_Informer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,-0.0424477927913092,0.5361462728551336,0.0292128236483977,0.0587380906668176,0.0217057842028453,0.9999736382782344,0.0980258477378897,0.0022120537395251,0.522202486678508,1.0504030497213748,510,0.7665,-0.964742623554914,1.0627684712928038,0.0007600270660297,0.0275685883938538,0.0164586394799327,-0.0467310604035841,0.0518194379471221,0.0301136537442768,0.04096654584569945,0.01085289210142265,3.456248947105696
2,long_term_forecast_WTI-log_Transformer_pl5_Transformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,0.0798158715206551,0.5323019221753399,0.0272834676987486,0.0516328491272442,0.000860516449968,0.9999736382782344,8.125379098991727,0.0536332638409344,0.5286904875945971,1.0761630662193793,156,0.2355,-0.964742623554914,9.09012172254664,0.00077476209224,0.0278345485366662,0.0167578318099003,0.0910939935034728,0.0403948687889615,0.0395343523389935,0.0399646105639775,0.0004302582249839995,27.94223439227178
15,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,-0.6583430924690233,0.5141115799343647,0.026911039841808,0.0368495464875781,-0.0942349826711496,0.9999977012017656,-0.999994643523742,-0.2493278395659136,0.3897776436261193,0.887794037636975,6377,13.263,-0.964742623554914,-0.0352520199688277,0.0007620685492218,0.0276055890939115,0.0166008367258759,-0.784582068458442,0.0013064011254554,0.0955413837966051,0.048423892461030245,0.04711749133557485,1.0063677701590577
63,long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_1,-0.9310097050546332,0.5194197473093122,0.0261462969062247,0.0421509372450734,-0.026124842493734,0.9805596407949788,-0.9804014379246898,-0.3710514576528361,0.4318289786223278,0.8202956557431197,1286,3.1635,-0.4904042182644351,-0.4899972196602546,0.000795743587618,0.0282089274453684,0.0172582147919928,-1.0206082511888783,0.0173229589266733,0.0434478014204074,0.03038538017354035,0.013062421246867049,2.160750246356748
74,long_term_forecast_WTI-log_DLinear_horizon3_DLinear_custom_ftMS_sl512_ll48_pl3_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon3_1,-0.9551660843196236,0.5189695550351288,0.0250867985109325,0.0368736593526537,-0.0243726840292923,0.9999944825921852,-0.999994423084798,-0.3787008647358111,0.4273937856689918,0.8133640220841587,3858,9.4755,-0.8661203604644114,-0.1338740626203867,0.0007951673209025,0.0281987113340765,0.0172761219460148,-1.0710021021454774,0.0168117509950199,0.0411844350243122,0.028998093009666052,0.012186342014646152,2.199100628321159
55,long_term_forecast_WTI-log_HP_lr0.001_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,-0.9148165493587372,0.5187998124706985,0.0242734049899971,0.0408190512875653,-0.0267904422237506,0.9999999952138248,-0.9999999951748756,-0.3639486421377382,0.426079496711467,0.8238769058907975,6480,15.8295,-0.964742623554914,-0.0352573716199615,0.000796549340203,0.0282232057038713,0.0173041570328833,-1.0350871096007035,0.0151434295579724,0.0419338717817231,0.028538650669847752,0.01339522111187535,1.9825086706243622
52,long_term_forecast_WTI-log_HP_seqlen512_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,-0.9148165493587372,0.5187998124706985,0.0242734049899971,0.0408190512875653,-0.0267904422237506,0.9999999952138248,-0.9999999951748756,-0.3639486421377382,0.426079496711467,0.8238769058907975,6480,15.8295,-0.964742623554914,-0.0352573716199615,0.000796549340203,0.0282232057038713,0.0173041570328833,-1.0350871096007035,0.0151434295579724,0.0419338717817231,0.028538650669847752,0.01339522111187535,1.9825086706243622
54,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.9148165493587372,0.5187998124706985,0.0242734049899971,0.0408190512875653,-0.0267904422237506,0.9999999952138248,-0.9999999951748756,-0.3639486421377382,0.426079496711467,0.8238769058907975,6480,15.8295,-0.964742623554914,-0.0352573716199615,0.000796549340203,0.0282232057038713,0.0173041570328833,-1.0350871096007035,0.0151434295579724,0.0419338717817231,0.028538650669847752,0.01339522111187535,1.9825086706243622
53,long_term_forecast_WTI-log_DLinear_horizon5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon5_1,-0.9148165493587372,0.5187998124706985,0.0242734049899971,0.0408190512875653,-0.0267904422237506,0.9999999952138248,-0.9999999951748756,-0.3639486421377382,0.426079496711467,0.8238769058907975,6480,15.8295,-0.964742623554914,-0.0352573716199615,0.000796549340203,0.0282232057038713,0.0173041570328833,-1.0350871096007035,0.0151434295579724,0.0419338717817231,0.028538650669847752,0.01339522111187535,1.9825086706243622
73,long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_2,-0.9538812778480164,0.5072531586335985,0.0241037832511812,0.0273944691914258,-0.0069782241872678,0.9803476283340096,-0.9796797771084448,-0.3683638211563722,0.4093511450381679,0.8130125186758579,1331,3.123,-0.4904042182644351,-0.4892755588440096,0.000776981540448,0.0278743886111976,0.0169893682351731,-1.1414943617538915,0.0221011872197508,0.0290794114070186,0.025590299313384697,0.0034891120936339,5.700525801009695
5,long_term_forecast_WTI-log_Informer_pl5_Informer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,-0.0982840871033576,0.5294889826535396,0.0234891882807053,0.0495514988116557,0.019906378280644,0.9999681265330778,-0.5508291641476224,-0.018733574322011,0.4867528613819415,1.0375773253867526,1384,2.0835,-0.964742623554914,0.4139134594072917,0.0007552771974365,0.0274823069889799,0.0165534464786847,-0.1074788802332864,0.0463349914991061,0.026428613218462,0.03638180235878405,0.009953189140322052,3.3215716347717823
14,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,-0.6439992144680592,0.5031411157993436,0.0226288467896617,0.0247503895514751,-0.0799174593526103,0.999990223962166,-0.999988848215591,-0.2362077884946362,0.3673036093418259,0.8846760822843088,6369,12.519000000000002,-0.964742623554914,-0.0352462246606768,0.0007591306793585,0.0275523262059403,0.0165925644368864,-0.8000087511735269,0.0017792699197328,0.0816967292723432,0.041737999596038,0.0399587296763052,1.0190257345843323
70,long_term_forecast_WTI-log_HP_lr0.005_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,-0.9417117678299038,0.5165494608532584,0.0224120915549623,0.0407772695447852,-0.0316798309163541,0.9999999970032464,-0.999999996978859,-0.3709464976410542,0.4279038718291055,0.8186367304646816,6317,15.5715,-0.964742623554914,-0.0352573734239448,0.0008046064113412,0.0283655849814749,0.017428961618507,-1.0529867221391316,0.01175090481908,0.0434307357354342,0.027590820277257098,0.0158399154581771,1.6384179805284942
57,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.916639967281415,0.5187060478199719,0.0213131489173167,0.0405414988922613,-0.0312050711744645,0.9999999949637028,-0.999999994922718,-0.3631826072991173,0.4286666666666666,0.8245124624876589,6474,15.9645,-0.964742623554914,-0.0352573713678039,0.0007983910861336,0.0282558150852822,0.0173074435094744,-1.0384331099691446,0.0106302038045166,0.0418352749789812,0.026232739391748902,0.0156025355872323,1.5800441597560817
56,long_term_forecast_WTI-log_HP_lr0.001_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_2,-0.916639967281415,0.5187060478199719,0.0213131489173167,0.0405414988922613,-0.0312050711744645,0.9999999949637028,-0.999999994922718,-0.3631826072991173,0.4286666666666666,0.8245124624876589,6474,15.9645,-0.964742623554914,-0.0352573713678039,0.0007983910861336,0.0282558150852822,0.0173074435094744,-1.0384331099691446,0.0106302038045166,0.0418352749789812,0.026232739391748902,0.0156025355872323,1.5800441597560817
59,long_term_forecast_WTI-log_DLinear_horizon5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon5_2,-0.916639967281415,0.5187060478199719,0.0213131489173167,0.0405414988922613,-0.0312050711744645,0.9999999949637028,-0.999999994922718,-0.3631826072991173,0.4286666666666666,0.8245124624876589,6474,15.9645,-0.964742623554914,-0.0352573713678039,0.0007983910861336,0.0282558150852822,0.0173074435094744,-1.0384331099691446,0.0106302038045166,0.0418352749789812,0.026232739391748902,0.0156025355872323,1.5800441597560817
58,long_term_forecast_WTI-log_HP_seqlen512_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,-0.916639967281415,0.5187060478199719,0.0213131489173167,0.0405414988922613,-0.0312050711744645,0.9999999949637028,-0.999999994922718,-0.3631826072991173,0.4286666666666666,0.8245124624876589,6474,15.9645,-0.964742623554914,-0.0352573713678039,0.0007983910861336,0.0282558150852822,0.0173074435094744,-1.0384331099691446,0.0106302038045166,0.0418352749789812,0.026232739391748902,0.0156025355872323,1.5800441597560817
50,long_term_forecast_WTI-log_HP_lr0.005_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,-0.9139505345187344,0.5181434599156118,0.0206117451760894,0.0406124271334018,-0.033974395085093,0.9999999941905632,-0.9999999941432868,-0.3610300549621879,0.429523175026173,0.825320038958296,6343,15.604500000000002,-0.964742623554914,-0.0352573705883727,0.000805066594796,0.0283736954730272,0.0174182573645623,-1.032038776940695,0.009150322059191,0.043124717144284,0.0261375196017375,0.0169871975425465,1.4531179490252675
64,long_term_forecast_WTI-log_HP_lr0.005_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_2,-0.9318062995468356,0.5142991092358181,0.0202778500367994,0.0400530402385618,-0.0360637538909896,0.999999996813158,-0.999999996787224,-0.3700317035031469,0.4289651240140644,0.8211681893731855,6301,15.5715,-0.964742623554914,-0.0352573732323099,0.0008078692452363,0.0284230407457805,0.0174607931906636,-1.0529015575586127,0.0080306825837893,0.0440944364747789,0.026062559529284098,0.0180318769454948,1.369416143448405
94,long_term_forecast_WTI-log_DLinear_horizon21_DLinear_custom_ftMS_sl512_ll48_pl21_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon21_0,-2.4817382244691624,0.5121353217715995,0.0176824944421412,0.0253863520107174,-0.015840905363667,1.0,-1.0,-1.0,0.4153392194379769,0.8453459255954352,27183,65.0055,-0.9999971120406485,-2.8879593515496182e-06,0.0007908975191619,0.0281229002622766,0.0171897087336071,-3.0603520253349688,0.0120063454066525,0.0278472507703196,0.01992679808848605,0.00792045268183355,2.2338326090857317
46,long_term_forecast_WTI-log_iTransformer_pl5_iTransformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.8869693499896024,0.5146741678387248,0.0176359283046343,0.028995743252624,-0.0145182846861847,0.9999999677071186,-0.9999999615979638,-0.3319976492617595,0.4075382803297998,0.8296381232042189,6598,15.066,-0.964742623554914,-0.0352573380430496,0.0007723132411722,0.0277905243054582,0.0168355622132558,-1.036735407995439,0.0126716568239313,0.0271899415101161,0.0199307991670237,0.0072591423430924005,2.413180247909516
32,long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,-0.8241027649255365,0.5138302859821847,0.016350844663471,0.0215932988459633,-0.0113535581850537,0.99999967196592,-0.99999967184669,-0.297262101443114,0.3936159600997506,0.8456628712897382,6546,14.3535,-0.964742623554914,-0.0352570482917758,0.0007648152993722,0.0276552942376717,0.0167073859570396,-1.0203024001726642,0.0122646019096106,0.0236181600946644,0.0179413810021375,0.0056767790925269,2.6871311381589216
75,long_term_forecast_WTI-log_HP_seqlen256_DLinear_custom_ftMS_sl256_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,-0.9585146576031182,0.5052977027660572,0.0163496132956441,0.0059543869330129,-0.0027901890613942,0.9999999923565656,-0.999999991961944,-0.356232115828582,0.3856985918306202,0.8047991247625208,6596,14.16,-0.964742623554914,-0.0352573684070297,0.0007671963857406,0.0276983101603806,0.0167814002738127,-1.1220143963937768,0.0156902507686107,0.018480439830005,0.01708534529930785,0.0013950945306971507,7.133474307727948
51,long_term_forecast_WTI-log_HP_seqlen256_DLinear_custom_ftMS_sl256_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,-0.9142585935444126,0.4974214721050164,0.0155119194777164,0.0007996191776534,0.0037135744721184,0.9999999768678998,-0.9999999770453488,-0.340070767095272,0.3777423214998006,0.8172216607853483,6679,14.3235,-0.964742623554914,-0.0352573534904345,0.0007679477228339,0.0277118697101795,0.0168122407665796,-1.1195738036386254,0.0165153837179879,0.0128018092458694,0.01465859648192865,0.0018567872360592498,5.131147429148143
66,long_term_forecast_WTI-log_DLinear_horizon3_DLinear_custom_ftMS_sl512_ll48_pl3_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon3_0,-0.9370554352883512,0.5124121779859485,0.0153990290235754,0.0240101446193366,-0.0084353387830731,0.999989943576298,-0.9999898351138612,-0.3638520501867712,0.4148422408242112,0.8165571640327024,3928,9.4185,-0.8661203604644114,-0.1338694746494496,0.0007861747363534,0.028038807684233,0.0170835108790219,-1.103405726209145,0.0123685400577465,0.0208038788408196,0.01658620944928305,0.00421766939153655,3.1788540447171916
48,long_term_forecast_WTI-log_DLinear_horizon10_DLinear_custom_ftMS_sl512_ll48_pl10_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon10_0,-0.9012841955161532,0.5139567669172932,0.0150322966622347,0.0295100846318453,-0.0291244594418204,0.9999999999999998,-0.9999999999999998,-0.3474273059615472,0.4143822393822394,0.8266921217910298,13246,31.6575,-0.9983180006063498,-0.0016819993936499,0.0007865319887231,0.0280451776375756,0.0171019532928355,-1.0608012437434349,0.004724406366045,0.0338488658078655,0.01928663608695525,0.014562229720910251,1.2393234409745724
95,long_term_forecast_WTI-log_DLinear_horizon21_DLinear_custom_ftMS_sl512_ll48_pl21_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon21_2,-2.498205770117241,0.5130350675934049,0.0145427438194533,0.022537257087811,-0.0129471669057671,1.0,-1.0,-1.0,0.4131769703125721,0.827354760125308,27922,66.5025,-0.9999971120406485,-2.8879593515496182e-06,0.0007881973884658,0.0280748533115633,0.0171427494973079,-3.0054868366953817,0.009932275227281,0.0228794421330482,0.0164058586801646,0.0064735834528836,2.195179699750938
17,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,-0.6886699449315713,0.5058602906704173,0.013826418782119,0.024568916411862,-0.089156228724822,0.9999962151297156,-0.9999956733958588,-0.2531056512426571,0.3719944921088867,0.8719973047473967,6288,12.231,-0.964742623554914,-0.0352530498409445,0.0007603388436757,0.0275742423953187,0.0165790009848927,-0.8022935714463819,-0.0097150939133163,0.0794411348115057,0.0348630204490947,0.044578114362411006,0.764907037879715
43,long_term_forecast_WTI-log_TiDE_pl5_TiDE_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl2_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.8749657668489675,0.5120487576183779,0.0138108329616652,0.0353541949663267,-0.0155399602350946,0.9999999816891748,-0.9999999815721544,-0.343487074653396,0.4254587155963302,0.8373700664796596,6530,16.033499999999997,-0.964742623554914,-0.0352573580172402,0.000797156513765,0.0282339602919083,0.0172768602084046,-1.0302683582725791,0.0087272539058301,0.0242672141409248,0.01649723402337745,0.00776998011754735,1.8811027849845496
28,long_term_forecast_WTI-log_DLinear_horizon5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon5_0,-0.8187515570676902,0.5161744022503516,0.0127307541290612,0.0298697344992409,-0.0178919269085606,0.9999998649999317,-0.9999998660355318,-0.3119820722490356,0.4204698632774889,0.851474189294559,6378,15.2115,-0.964742623554914,-0.0352572424806176,0.0007907229627433,0.0281197966341035,0.0171544642332095,-1.028392421701645,0.0063625960700806,0.0242545229786412,0.0153085595243609,0.0089459634542803,1.5391731122612136
29,long_term_forecast_WTI-log_HP_seqlen512_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,-0.8187515570676902,0.5161744022503516,0.0127307541290612,0.0298697344992409,-0.0178919269085606,0.9999998649999317,-0.9999998660355318,-0.3119820722490356,0.4204698632774889,0.851474189294559,6378,15.2115,-0.964742623554914,-0.0352572424806176,0.0007907229627433,0.0281197966341035,0.0171544642332095,-1.028392421701645,0.0063625960700806,0.0242545229786412,0.0153085595243609,0.0089459634542803,1.5391731122612136
27,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.8187515570676902,0.5161744022503516,0.0127307541290612,0.0298697344992409,-0.0178919269085606,0.9999998649999317,-0.9999998660355318,-0.3119820722490356,0.4204698632774889,0.851474189294559,6378,15.2115,-0.964742623554914,-0.0352572424806176,0.0007907229627433,0.0281197966341035,0.0171544642332095,-1.028392421701645,0.0063625960700806,0.0242545229786412,0.0153085595243609,0.0089459634542803,1.5391731122612136
30,long_term_forecast_WTI-log_HP_lr0.001_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,-0.8187515570676902,0.5161744022503516,0.0127307541290612,0.0298697344992409,-0.0178919269085606,0.9999998649999317,-0.9999998660355318,-0.3119820722490356,0.4204698632774889,0.851474189294559,6378,15.2115,-0.964742623554914,-0.0352572424806176,0.0007907229627433,0.0281197966341035,0.0171544642332095,-1.028392421701645,0.0063625960700806,0.0242545229786412,0.0153085595243609,0.0089459634542803,1.5391731122612136
44,long_term_forecast_WTI-log_iTransformer_pl5_iTransformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.8812436734370882,0.5120487576183779,0.0126476565925532,0.0241042858758323,-0.0110136102710054,0.9999999699463196,-0.9999999690600472,-0.3353992886462452,0.4063563028477014,0.8328193395706204,6624,15.2895,-0.964742623554914,-0.035257345505133,0.0007764119646193,0.0278641699072364,0.0168865851499725,-1.039958575607678,0.0087869931125795,0.0198006033835849,0.0142937982480822,0.0055068051355027,2.196746014429076
60,long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_2,-0.9225947928885728,0.5124238162212845,0.0123508630735357,0.0199968222223239,-0.0227712885726842,0.9999999841586203,-0.9999999837117228,-0.3453988004459655,0.3914257228315055,0.8143029742927409,6519,14.1885,-0.964742623554914,-0.0352573601568086,0.0007656720120806,0.0276707790291603,0.0166958354974573,-1.0773214473991908,0.0043693229180372,0.0271406114907214,0.0157549672043793,0.0113856442863421,1.2720345296653335
