rank,model_id,composite_score,msIC,msIR,direction_accuracy,ic,rank_ic,ic_second_half,ic_first_half,ic_decay,ic_std,ic_positive_ratio,sharpe_ratio,sortino_ratio,total_return,annual_return,max_drawdown,win_rate,profit_factor,num_trades,total_costs,buy_hold_return,excess_return,mse,rmse,mae
87,long_term_forecast_WTI-log_HP_dmodel64_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_0,0.015193654327304911,0.002403266222587605,0.007462947279659317,0.5042662916080638,-0.01932815898384372,2.6414379291034925e-05,0.00468051523060055,-0.028798237773143075,-0.03347875300374362,0.32202642368087503,0.4990138067061144,-0.9766920206864159,-1.1048222009128232,-0.9999999521279245,-0.328509429650621,0.9999999539026703,0.35524098415908323,0.7872751984650668,6244,11.817,-0.9647426235549141,-0.03525732857301034,0.0007629435735091594,0.027621433226919262,0.016575005679391217
88,long_term_forecast_WTI-log_HP_dropout0.3_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_HP_Dropout_0,0.015193654327304911,0.002403266222587605,0.007462947279659317,0.5042662916080638,-0.01932815898384372,2.6414379291034925e-05,0.00468051523060055,-0.028798237773143075,-0.03347875300374362,0.32202642368087503,0.4990138067061144,-0.9766920206864159,-1.1048222009128232,-0.9999999521279245,-0.328509429650621,0.9999999539026703,0.35524098415908323,0.7872751984650668,6244,11.817,-0.9647426235549141,-0.03525732857301034,0.0007629435735091594,0.027621433226919262,0.016575005679391217
89,long_term_forecast_WTI-log_PatchTST_pl5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,0.015193654327304911,0.002403266222587605,0.007462947279659317,0.5042662916080638,-0.01932815898384372,2.6414379291034925e-05,0.00468051523060055,-0.028798237773143075,-0.03347875300374362,0.32202642368087503,0.4990138067061144,-0.9766920206864159,-1.1048222009128232,-0.9999999521279245,-0.328509429650621,0.9999999539026703,0.35524098415908323,0.7872751984650668,6244,11.817,-0.9647426235549141,-0.03525732857301034,0.0007629435735091594,0.027621433226919262,0.016575005679391217
90,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,0.014657333850254141,0.006494835720744491,0.03480845698698163,0.5042662916080638,0.004245473932275741,-0.011279001997039061,-0.003516099846231887,0.007728438246159616,0.011244538092391503,0.18658786636746238,0.5108481262327417,-1.0205734911302973,-1.2461073876188475,-0.9999999999288993,-0.4242777011379597,0.9999999999368266,0.46563525550867324,0.8036965965214226,5544,16.630499999999998,-0.9647426235549141,-0.03525737637398518,62.48057560239948,7.90446554818221,5.15872481620497
91,long_term_forecast_WTI-log_HP_dmodel32_PatchTST_custom_ftMS_sl512_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_2,0.011290030181618158,0.004852634905813448,0.015307984329421842,0.5023909985935302,-0.014689140419550257,-0.0016265435391912989,-0.013529613459312504,-0.014715252767607453,-0.001185639308294949,0.3170002530304866,0.5128205128205128,-1.001352960389468,-1.1509055734786158,-0.9999999716746536,-0.3367843384170449,0.9999999724061288,0.35278659805102375,0.782954142691373,6526,12.617999999999999,-0.9647426235549141,-0.03525734811973946,0.0007597702953409041,0.027563931057468998,0.016549232745240075
92,long_term_forecast_WTI-log_TSMixer_pl5_TSMixer_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,0.0016679526009273859,-0.0035582472561926635,-0.02075648915796003,0.5145804031879981,-0.0002888553702148956,0.002196322048148699,-0.00530981447709026,0.0018599954619228322,0.007169809939013092,0.1714281846565603,0.48520710059171596,-1.007060439383969,-1.192018830967869,-0.9999999959859989,-0.3667087044811246,0.9999999960287386,0.3815658078689834,0.7901706334861174,7236,15.7335,-0.9647426235549141,-0.03525737243108473,0.0007596755101743385,0.027562211634307186,0.016562573682585333
93,long_term_forecast_WTI-log_HP_dmodel256_PatchTST_custom_ftMS_sl512_ll48_pl5_dm256_nh4_el2_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_2,0.0012930573971402484,0.0015511982730244348,0.00588637960999576,0.4996718237224566,-0.03839735544366254,-0.011918887728051634,0.015986399709899676,-0.05607792006128364,-0.07206431977118331,0.26352331582392663,0.4635108481262327,-0.8818744360272438,-0.9234127994572072,-0.9999997022208377,-0.29887305361273564,0.999999744934354,0.35490170550709543,0.7985282964636096,4805,8.517,-0.9647426235549141,-0.035257078665923536,0.0007813635527922757,0.027952880939042326,0.01671656575649144
94,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,0.00026034205000421095,0.007903887682090868,0.04153069366062927,0.49188935771214254,-0.009167668321331375,-0.017583794411799136,-0.0050788840217396245,-0.011457086754896227,-0.006378202733156603,0.19031436716848493,0.5305719921104537,-1.1681425654252202,-1.5530437566032145,-0.9999999999995193,-0.488389599074598,0.9999999999995458,0.43891233005157054,0.7586535918177121,7725,23.1165,-0.9647426235549141,-0.03525737644460514,0.767153878530169,0.8758732091633863,0.5948176694959669
95,long_term_forecast_WTI-log_HP_seqlen256_DLinear_custom_ftMS_sl256_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,-0.006854387275926595,-0.004158144400138527,-0.011635285492049995,0.5016408813877168,0.00811099961730805,0.00027180025595076015,0.011572872961781406,0.006875545629821631,-0.004697327331959775,0.3573736461369727,0.5226824457593688,-0.976440903297615,-1.1412587023366785,-0.9999999972830625,-0.372521996172572,0.9999999973768045,0.3781487405037985,0.7971109133610496,6568,14.200500000000002,-0.9647426235549141,-0.03525737372814841,0.0007701552421212569,0.027751670978902458,0.016817065432801436
96,long_term_forecast_WTI-log_HP_dropout0.5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_HP_Dropout_1,-0.017036871926283947,-0.0002608304327984105,-0.0009584060043072279,0.5054852320675105,-0.039089002758937376,-0.007261660643982978,-0.028695073670034068,-0.04327582064638808,-0.014580746976354014,0.27215024908670993,0.5167652859960552,-0.9258710132813753,-0.960922978449948,-0.9999997270952009,-0.3003166653564937,0.9999997286905286,0.34427292774678947,0.7822691115624568,5438,9.399000000000001,-0.9647426235549141,-0.03525710354028677,0.0007592080354131543,0.02755372997278507,0.01649116285815868
97,long_term_forecast_WTI-log_TSMixer_pl5_TSMixer_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,-0.019000964528125976,-0.0049772782771066275,-0.023367066050598063,0.5076418190342241,-0.0025214077643722016,-0.010153877903082422,0.0018631366212110436,-0.0016028318115923284,-0.003465968432803372,0.213003988876012,0.4812623274161736,-0.9825848893310605,-1.1161194855027623,-0.9999999395902749,-0.3248084514707732,0.9999999441121643,0.3617158870446217,0.7908915549297603,6250,11.917499999999999,-0.9647426235549141,-0.03525731603536075,0.0007571221246107725,0.027515852242130764,0.01654247602044167
98,long_term_forecast_WTI-log_HP_dropout0.5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_HP_Dropout_0,-0.02067621207267874,-0.006487073930970957,-0.022583974496346856,0.5067041725269573,-0.02074025413706535,-0.005739117161506,0.0021269826405365716,-0.029297393304924247,-0.03142437594546082,0.28724235107599394,0.5088757396449705,-0.8472413667499055,-0.8908931609681808,-0.9999988083384831,-0.2755185970146887,0.9999988090086616,0.33649932157394846,0.7980099669379881,5356,9.276,-0.9647426235549141,-0.035256184783568956,0.0007569431603537394,0.02751260002896381,0.016493586814354574
99,long_term_forecast_WTI-log_HP_seqlen256_DLinear_custom_ftMS_sl256_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,-0.030037261038831867,-0.009902644841267572,-0.027033105406270085,0.4974214721050164,0.015511919477716464,0.0007996191776534768,0.012801809245869468,0.01651538371798792,0.0037135744721184527,0.36631547476490595,0.5009861932938856,-0.9142585935444126,-1.1195738036386254,-0.9999999770453487,-0.34007076709527206,0.9999999768678998,0.3777423214998006,0.8172216607853483,6679,14.3235,-0.9647426235549141,-0.03525735349043457,0.0007679477228339692,0.027711869710179592,0.01681224076657964
100,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,-0.04092203761696494,-0.012071186782473656,-0.03558833673439326,0.5052039381153305,-0.034710216580998016,-0.005039951179188489,0.0023262583711017248,-0.047677164392563004,-0.05000342276366473,0.3391894055787054,0.47337278106508873,-1.0094675611350652,-1.072969080851595,-0.9999999963200679,-0.36800764219320536,0.9999999990502516,0.38426173420292953,0.7805514596609305,5124,9.519,-0.9647426235549141,-0.03525737276515373,0.0007669231208244201,0.027693376840400307,0.016631899824264204
101,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,-0.05053280561986165,-0.013622714699350238,-0.04360308704766123,0.4993905297702766,-0.0626301431456643,-0.014822825977388307,0.025157984069951792,-0.09533644734621032,-0.1204944314161621,0.31242546392322307,0.47337278106508873,-1.039069264099433,-1.0762644494344646,-0.9999999991564754,-0.38962665670518093,0.9999999993285772,0.3904731043421905,0.7696001217389681,4368,8.044500000000001,-0.9647426235549141,-0.03525737560156128,0.000774256246671031,0.02782546040357699,0.016688698705504913
102,long_term_forecast_WTI-log_Nonstationary_Transformer_pl5_Nonstationary_Transformer_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,-0.06147050837523066,-0.017588974499313136,-0.05964869328691065,0.5112048757618378,0.007709556816442337,-0.003117477698458388,-0.01599299138202822,0.01990945629969336,0.03590244768172158,0.2948761075906565,0.5009861932938856,-0.3305653509945316,-0.31632388444989384,-0.9726448273928068,-0.08152088217953479,0.9971864270466002,0.4262053735737946,0.9623826352954997,1490,2.247,-0.9647426235549141,-0.00790220383789264,0.0007521499474133484,0.027425352275100286,0.016490123179441745
